ˇregion,repDate,intRepDate,startTime,endTime,newTransectCode,ButtID,hSpeciesName,eSpeciesName,sectionNum,butterflyNum,repId,userID,temperature,Lat,Lon,OldButtName,year,month,reason why was not loaded
NORTH,31/07/2020,31/07/2020,9:56:00,10:13:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,13078,SYS44,30,32.55739177,35.0792627,NULL,2020,7,
NORTH,31/07/2020,31/07/2020,9:56:00,10:13:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,1,13078,SYS44,30,32.55739177,35.0792627,NULL,2020,7,
NORTH,31/07/2020,31/07/2020,9:56:00,10:13:00,TRANS236,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,4extra,1,13078,SYS44,30,32.55739177,35.0792627,‹—‡Ÿﬂ Ê‹„,2020,7,
NORTH,31/07/2020,31/07/2020,9:08:00,9:29:00,TRANS241,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,1,13079,SYS44,28,32.55710375,35.0696381,‹—‡Ÿﬂ Ê‹„,2020,7,
NORTH,31/07/2020,31/07/2020,9:08:00,9:29:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,5,13079,SYS44,28,32.55710375,35.0696381,NULL,2020,7,
NORTH,31/07/2020,31/07/2020,9:08:00,9:29:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,1,13079,SYS44,28,32.55710375,35.0696381,NULL,2020,7,
NORTH,31/07/2020,31/07/2020,9:08:00,9:29:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,10extra,1,13079,SYS44,28,32.55710375,35.0696381,NULL,2020,7,
NORTH,17/07/2020,17/07/2020,10:30:00,10:45:00,TRANS262,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,4extra,12,13090,SYS66,28,32.48115,34.99591667,”‡–ŸÍ Í‰’◊-·”’›,2020,7,
NORTH,01/08/2020,01/08/2020,9:15:00,9:30:00,TRANS262,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,4extra,5,13091,SYS66,25,32.48115,34.99591667,”‡–ŸÍ Í‰’◊-·”’›,2020,8,
NORTH,02/08/2020,02/08/2020,8:07:00,8:22:00,TRANS253,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,1,13092,SYS39,27.11,32.55311705,35.0854807,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,02/08/2020,02/08/2020,16:07:00,16:54:00,TRANS235,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,4,13100,SYS39,31,32.54537,35.073434,NULL,2020,8,
NORTH,02/08/2020,02/08/2020,17:03:00,18:29:00,TRANS379,101,€º∑◊∞‹¥Ÿ‹ ‘∑Áº¥ÿ∞‡¥ŸÍ,Chilades galba,1extra,1,13101,SYS105,30,32.69070692,35.15021731,NULL,2020,8,
NORTH,01/08/2020,01/08/2020,8:00:00,8:30:00,TRANS028,111,€º∑◊∞‹¥Ÿ‹ ‘∑Èº¡∑—∞Ë∏Á,Polyommatus icarus_zelleri,10extra,1,13103,SYS92,30,32.51488489,35.4273909,NULL,2020,8,
NORTH,01/08/2020,01/08/2020,8:00:00,8:30:00,TRANS028,90,‡∞◊ªÈ¡∞Íº∑ﬂ ‘∏–∑Ë∞€ºª—º¥ŸÍ,Lycaena phlaeas,10extra,1,13103,SYS92,30,32.51488489,35.4273909,€◊‹Ÿ‹ –Ë€’—ŸÍ,2020,8,
NORTH,01/08/2020,01/08/2020,8:00:00,8:30:00,TRANS028,97,€º∑◊∞‹’πﬂ ‘∑—º∑‹∞Á∏ﬂ,Tarucus balkanica,10extra,1,13103,SYS92,30,32.51488489,35.4273909,€◊‹Ÿ‹ —‹Áﬂ,2020,8,
NORTH,01/08/2020,01/08/2020,8:00:00,8:30:00,TRANS028,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,10extra,2,13103,SYS92,30,32.51488489,35.4273909,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,03/08/2020,03/08/2020,10:45:00,11:40:00,TRANS377,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,1,13108,SYS103,31,32.70773477,35.1268892,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,03/08/2020,03/08/2020,10:45:00,11:40:00,TRANS377,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,13108,SYS103,31,32.70773477,35.1268892,NULL,2020,8,
NORTH,03/08/2020,03/08/2020,10:45:00,11:40:00,TRANS377,127,–≤‰πË¥ŸÍ ‘∑◊∂‹∞ﬁ¥ŸÍ,Carcharodus alceae,1extra,1,13108,SYS103,31,32.70773477,35.1268892,‘·‰ËŸÍ ◊‹ﬁŸÍ,2020,8,
NORTH,11/11/2019,11/11/2019,10:00:00,11:30:00,TRANS346,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,1,13122,SYS5,22,32.552866,34.944528,NULL,2019,11,
NORTH,11/11/2019,11/11/2019,10:00:00,11:30:00,TRANS346,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,13122,SYS5,22,32.552866,34.944528,NULL,2019,11,
NORTH,11/11/2019,11/11/2019,10:00:00,11:30:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,6extra,1,13122,SYS5,22,32.552866,34.944528,NULL,2019,11,
NORTH,11/11/2019,11/11/2019,10:00:00,11:30:00,TRANS346,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,5extra,1,13122,SYS5,22,32.552866,34.944528,NULL,2019,11,
NORTH,11/11/2019,11/11/2019,10:00:00,11:30:00,TRANS303,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,3extra,2,13125,SYS5,22,32.546637,34.940316,NULL,2019,11,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,3,13146,SYS67,30.29,32.520592,34.999732,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,5extra,2,13146,SYS67,30.29,32.520592,34.999732,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,3,13146,SYS67,30.29,32.520592,34.999732,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,5,13146,SYS67,30.29,32.520592,34.999732,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,8extra,3,13146,SYS67,30.29,32.520592,34.999732,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,9extra,5,13146,SYS67,30.29,32.520592,34.999732,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,9:38:00,10:05:00,TRANS127,96,€º∑◊∞‹’πﬂ ‘∏–∑·∞‰º∂·∂Í,Leptotes pirithous,7extra,1,13146,SYS67,30.29,32.520592,34.999732,€◊‹Ÿ‹ –·‰·Í,2020,8,
NORTH,08/08/2020,08/08/2020,9:54:00,10:19:00,TRANS247,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,3,13148,SYS80,30,32.56066167,35.07088833,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,08/08/2020,08/08/2020,10:54:00,11:38:00,TRANS249,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,16,13152,SYS45,30,32.6163,35.097062,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,08/08/2020,08/08/2020,10:54:00,11:38:00,TRANS249,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,9extra,4,13152,SYS45,30,32.6163,35.097062,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,08/08/2020,08/08/2020,10:54:00,11:38:00,TRANS249,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,1,13152,SYS45,30,32.6163,35.097062,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,10:54:00,11:38:00,TRANS249,127,–≤‰πË¥ŸÍ ‘∑◊∂‹∞ﬁ¥ŸÍ,Carcharodus alceae,9extra,2,13152,SYS45,30,32.6163,35.097062,‘·‰ËŸÍ ◊‹ﬁŸÍ,2020,8,
NORTH,07/08/2020,07/08/2020,9:15:00,9:35:00,TRANS375,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,2,13169,SYS87,27,32.84618894,35.11393413,NULL,2020,8,
NORTH,08/08/2020,08/08/2020,11:04:00,11:33:00,TRANS009,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,9extra,1,13171,SYS1,27,33.029358,35.39415,‹Ÿﬁ’‡ŸÍ –È◊Ë,2020,8,
NORTH,08/08/2020,08/08/2020,11:04:00,11:33:00,TRANS009,41,–≤Ê¥Ÿ‹¥ŸÍ ‘∑Ÿº∑‚≤Ë∏‘,Limenitis reducta,1extra,1,13171,SYS1,27,33.029358,35.39415,‡ﬁ‰ŸÍ Ÿ‚Ë‘,2020,8,
NORTH,08/08/2020,08/08/2020,11:04:00,11:33:00,TRANS009,40,ÁµŸ·∏Ë¥ŸÍ ‘∑Áº∞ÿ∏‹∏—,Charaxes jasius,12extra,1,13171,SYS1,27,33.029358,35.39415,‡ﬁ‰ŸÍ Áÿ‹—,2020,8,
NORTH,08/08/2020,08/08/2020,11:04:00,11:33:00,TRANS009,96,€º∑◊∞‹’πﬂ ‘∏–∑·∞‰º∂·∂Í,Leptotes pirithous,12extra,4,13171,SYS1,27,33.029358,35.39415,€◊‹Ÿ‹ –·‰·Í,2020,8,
NORTH,08/08/2020,08/08/2020,11:04:00,11:33:00,TRANS009,116,Íº∞€π‹-€º∏‡∏„ Á¥Ÿ·’π·¥Ÿ,Celastrina argiolus,1extra,2,13171,SYS1,27,33.029358,35.39415,€◊‹Ÿ‹ ÁŸ·’·,2020,8,
NORTH,08/08/2020,08/08/2020,11:04:00,11:33:00,TRANS009,127,–≤‰πË¥ŸÍ ‘∑◊∂‹∞ﬁ¥ŸÍ,Carcharodus alceae,1extra,1,13171,SYS1,27,33.029358,35.39415,‘·‰ËŸÍ ◊‹ﬁŸÍ,2020,8,
NORTH,02/08/2020,02/08/2020,18:04:00,18:26:00,TRANS048,101,€º∑◊∞‹¥Ÿ‹ ‘∑Áº¥ÿ∞‡¥ŸÍ,Chilades galba,1extra,2,13172,SYS121,35,32.42787,35.52625833,NULL,2020,8,
NORTH,02/08/2020,02/08/2020,18:04:00,18:26:00,TRANS048,111,€º∑◊∞‹¥Ÿ‹ ‘∑Èº¡∑—∞Ë∏Á,Polyommatus icarus_zelleri,1extra,1,13172,SYS121,35,32.42787,35.52625833,NULL,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,2,13178,SYS32,27,32.557104,35.072522,NULL,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,1,13178,SYS32,27,32.557104,35.072522,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,2extra,1,13178,SYS32,27,32.557104,35.072522,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,4extra,1,13178,SYS32,27,32.557104,35.072522,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,5extra,2,13178,SYS32,27,32.557104,35.072522,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,6extra,2,13178,SYS32,27,32.557104,35.072522,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,91,‡∞◊ªÈ¡∞Íº∑ﬂ ‘∑◊ªﬁ∞‚∏‘,Lycaena thersamon,1extra,1,13178,SYS32,27,32.557104,35.072522,€◊‹Ÿ‹ ◊’ﬁ‚‘,2020,8,
NORTH,10/08/2020,10/08/2020,9:25:00,10:00:00,TRANS245,91,‡∞◊ªÈ¡∞Íº∑ﬂ ‘∑◊ªﬁ∞‚∏‘,Lycaena thersamon,3extra,2,13178,SYS32,27,32.557104,35.072522,€◊‹Ÿ‹ ◊’ﬁ‚‘,2020,8,
NORTH,11/08/2020,11/08/2020,10:35:00,11:15:00,TRANS377,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,2extra,2,13187,SYS103,30,32.70773477,35.1268892,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,11/08/2020,11/08/2020,10:35:00,11:15:00,TRANS377,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,7extra,1,13187,SYS103,30,32.70773477,35.1268892,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,11/08/2020,11/08/2020,10:35:00,11:15:00,TRANS377,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,10extra,2,13187,SYS103,30,32.70773477,35.1268892,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,12/08/2020,12/08/2020,7:59:00,8:11:00,TRANS257,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,1,13190,SYS39,27.11,32.585223,35.074968,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,1extra,1,13200,SYS44,30,32.55739177,35.0792627,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,2extra,2,13200,SYS44,30,32.55739177,35.0792627,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,3extra,2,13200,SYS44,30,32.55739177,35.0792627,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,5extra,1,13200,SYS44,30,32.55739177,35.0792627,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,13200,SYS44,30,32.55739177,35.0792627,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,2,13200,SYS44,30,32.55739177,35.0792627,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,1,13200,SYS44,30,32.55739177,35.0792627,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,1,13200,SYS44,30,32.55739177,35.0792627,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,11:36:00,11:56:00,TRANS236,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,1,13200,SYS44,30,32.55739177,35.0792627,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,2extra,3,13201,SYS44,30,32.55710375,35.0696381,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,5extra,1,13201,SYS44,30,32.55710375,35.0696381,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,6extra,3,13201,SYS44,30,32.55710375,35.0696381,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,8extra,3,13201,SYS44,30,32.55710375,35.0696381,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,10extra,1,13201,SYS44,30,32.55710375,35.0696381,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,13201,SYS44,30,32.55710375,35.0696381,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,2,13201,SYS44,30,32.55710375,35.0696381,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,1,13201,SYS44,30,32.55710375,35.0696381,NULL,2020,8,
NORTH,13/08/2020,13/08/2020,10:46:00,11:08:00,TRANS241,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,2,13201,SYS44,30,32.55710375,35.0696381,NULL,2020,8,
NORTH,15/08/2020,15/08/2020,11:20:00,11:42:00,TRANS330,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,1extra,4,13211,SYS105,31,32.71251667,35.1095,NULL,2020,8,
NORTH,15/08/2020,15/08/2020,11:20:00,11:42:00,TRANS330,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,3extra,4,13211,SYS105,31,32.71251667,35.1095,NULL,2020,8,
NORTH,15/08/2020,15/08/2020,11:20:00,11:42:00,TRANS330,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,2,13211,SYS105,31,32.71251667,35.1095,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,15/08/2020,15/08/2020,10:20:00,10:39:00,TRANS239,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,3extra,1,13215,SYS23,30,32.60441353,35.14490928,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,15/08/2020,15/08/2020,8:00:00,8:30:00,TRANS029,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,1,13222,SYS92,28,32.50895194,35.43433743,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,15/08/2020,15/08/2020,8:00:00,8:30:00,TRANS029,97,€º∑◊∞‹’πﬂ ‘∑—º∑‹∞Á∏ﬂ,Tarucus balkanica,1extra,1,13222,SYS92,28,32.50895194,35.43433743,€◊‹Ÿ‹ —‹Áﬂ,2020,8,
NORTH,15/08/2020,15/08/2020,9:45:00,10:15:00,TRANS028,146,‘∂·∞‰ºµË¥ŸÍ È¡∞◊πË∏‘,Gegenes pumilio,1extra,1,13223,SYS92,32,32.51488489,35.4273909,NULL,2020,8,
NORTH,16/08/2020,16/08/2020,16:18:00,17:25:00,TRANS379,91,‡∞◊ªÈ¡∞Íº∑ﬂ ‘∑◊ªﬁ∞‚∏‘,Lycaena thersamon,1extra,2,13226,SYS105,32.24,32.69070692,35.15021731,€◊‹Ÿ‹ ◊’ﬁ‚‘,2020,8,
NORTH,16/08/2020,16/08/2020,16:18:00,17:25:00,TRANS379,101,€º∑◊∞‹¥Ÿ‹ ‘∑Áº¥ÿ∞‡¥ŸÍ,Chilades galba,1extra,6,13226,SYS105,32.24,32.69070692,35.15021731,NULL,2020,8,
NORTH,16/08/2020,16/08/2020,16:18:00,17:25:00,TRANS379,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,7extra,2,13226,SYS105,32.24,32.69070692,35.15021731,”‡–ŸÍ Í‰’◊-·”’›,2020,8,
NORTH,16/08/2020,16/08/2020,16:18:00,17:25:00,TRANS379,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,8extra,2,13226,SYS105,32.24,32.69070692,35.15021731,”‡–ŸÍ Í‰’◊-·”’›,2020,8,
NORTH,18/08/2020,18/08/2020,10:20:00,11:05:00,TRANS377,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,9extra,1,13241,SYS103,29,32.70773477,35.1268892,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,19/08/2020,19/08/2020,16:06:00,16:59:00,TRANS253,91,‡∞◊ªÈ¡∞Íº∑ﬂ ‘∑◊ªﬁ∞‚∏‘,Lycaena thersamon,1extra,1,13252,SYS39,31,32.55311705,35.0854807,€◊‹Ÿ‹ ◊’ﬁ‚‘,2020,8,
NORTH,19/08/2020,19/08/2020,16:06:00,16:59:00,TRANS253,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,1,13252,SYS39,31,32.55311705,35.0854807,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,19/08/2020,19/08/2020,16:06:00,16:59:00,TRANS253,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,4extra,1,13252,SYS39,31,32.55311705,35.0854807,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,19/08/2020,19/08/2020,16:06:00,16:59:00,TRANS253,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,2extra,1,13252,SYS39,31,32.55311705,35.0854807,NULL,2020,8,
NORTH,19/08/2020,19/08/2020,16:06:00,16:59:00,TRANS253,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,1,13252,SYS39,31,32.55311705,35.0854807,NULL,2020,8,
NORTH,20/08/2020,20/08/2020,11:16:00,11:34:00,TRANS123,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,4extra,4,13262,SYS67,29,32.53395344,35.00045737,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,20/08/2020,20/08/2020,11:16:00,11:34:00,TRANS123,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,2,13262,SYS67,29,32.53395344,35.00045737,NULL,2020,8,
NORTH,20/08/2020,20/08/2020,11:16:00,11:34:00,TRANS123,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,1,13262,SYS67,29,32.53395344,35.00045737,NULL,2020,8,
NORTH,20/08/2020,20/08/2020,11:16:00,11:34:00,TRANS123,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,5extra,2,13262,SYS67,29,32.53395344,35.00045737,NULL,2020,8,
NORTH,20/08/2020,20/08/2020,10:00:00,10:30:00,TRANS043,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,3extra,4,13267,SYS102,28,32.45546934,35.56475517,”‡–ŸÍ Í‰’◊-·”’›,2020,8,
NORTH,21/08/2020,21/08/2020,9:07:00,9:34:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,1,13269,SYS67,26.89,32.520592,34.999732,NULL,2020,8,
NORTH,21/08/2020,21/08/2020,9:07:00,9:34:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,2,13269,SYS67,26.89,32.520592,34.999732,NULL,2020,8,
NORTH,21/08/2020,21/08/2020,9:07:00,9:34:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,4,13269,SYS67,26.89,32.520592,34.999732,NULL,2020,8,
NORTH,21/08/2020,21/08/2020,9:07:00,9:34:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,8extra,3,13269,SYS67,26.89,32.520592,34.999732,NULL,2020,8,
NORTH,21/08/2020,21/08/2020,9:07:00,9:34:00,TRANS127,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,9extra,1,13269,SYS67,26.89,32.520592,34.999732,NULL,2020,8,
NORTH,21/08/2020,21/08/2020,9:42:00,9:53:00,TRANS247,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,2,13271,SYS80,28.45,32.56066167,35.07088833,‹—‡Ÿﬂ Ê‹„,2020,8,
NORTH,22/08/2020,22/08/2020,11:22:00,12:07:00,TRANS249,15,”º∞Ë’πﬁ¥Ÿ ‘∑Êº∏‹∏„,Colotis fausta,1extra,8,13283,SYS45,30,32.6163,35.097062,‹—‡Ÿﬂ Ê‹„,2020,8,
